"enrol_id","foe_code","eftsl","student_contribution","commonwealth_contribution","tuition_amount","enrol_unit"
"88632","030301","1.250","11185.00","22865.00","34050.00",10
"88633","030701","10.250","91717.00","187493.00","279210.00",82
"88634","020113","0.125","1118.50","1864.38","2982.88",1
"88635","030909","3.750","33555.00","68595.00","102150.00",30
"88636","030301","1.500","13422.00","27438.00","40860.00",12
"88637","031301","0.125","1118.50","2286.50","3405.00",1
"88638","030903","0.375","3355.50","6859.50","10215.00",3
"88639","030701","0.250","2237.00","4573.00","6810.00",2
"88640","020113","1.500","13422.00","22372.50","35794.50",12
"88641","020119","0.750","6711.00","11186.25","17897.25",6
"88642","020103","0.125","1118.50","1864.38","2982.88",1
"88643","010799","0.750","6711.00","13719.00","20430.00",6
"88644","031199","0.500","4474.00","9146.00","13620.00",4
"88645","091901","0.375","6121.13","463.50","6584.63",3
"88646","010711","0.125","1118.50","2286.50","3405.00",1
"88647","010711","0.125","1118.50","2286.50","3405.00",1
"88648","020305","3.000","26844.00","44745.00","71589.00",24
"88649","030305","0.250","2237.00","4573.00","6810.00",2
"88650","030303","2.375","21251.50","43443.50","64695.00",19
"88651","020300","1.750","15659.00","26101.25","41760.25",14
"88652","030303","2.250","20133.00","41157.00","61290.00",18
"88653","030303","2.000","17896.00","36584.00","54480.00",16
"88654","019909","2.500","22370.00","45730.00","68100.00",20
"88655","039999","24.375","218107.50","445867.50","663975.00",195
"88656","030913","3.500","31318.00","64022.00","95340.00",28
"88657","030913","0.875","7829.50","16005.50","23835.00",7
"88658","020119","0.125","1118.50","1864.38","2982.88",1
"88659","039900","1.000","8948.00","18292.00","27240.00",8
"88660","061311","0.500","4474.00","7457.50","11931.50",4
"88661","050900","0.250","2237.00","4573.00","6810.00",2
"88662","039900","0.125","1118.50","2286.50","3405.00",1
"88663","039999","0.125","1118.50","2286.50","3405.00",1
"88664","039999","0.250","2237.00","4573.00","6810.00",2
"88665","010103","0.125","555.63","1864.38","2420.00",1
"88666","039900","1.000","8948.00","18292.00","27240.00",8
"88667","031301","1.000","8948.00","18292.00","27240.00",8
"88668","030301","0.125","1118.50","2286.50","3405.00",1
"88669","031303","1.250","11185.00","22865.00","34050.00",10
"88670","030301","1.750","15659.00","32011.00","47670.00",14
"88671","031301","0.250","2237.00","4573.00","6810.00",2
"88672","031303","0.125","1118.50","2286.50","3405.00",1
"88673","030799","0.125","1118.50","2286.50","3405.00",1
"88674","031301","0.250","2237.00","4573.00","6810.00",2
"88675","031303","0.625","5592.50","11432.50","17025.00",5
"88676","020103","0.125","1118.50","1864.38","2982.88",1
"88677","090101","0.375","6121.13","463.50","6584.63",3
"88678","030900","0.125","1118.50","2286.50","3405.00",1
"88679","031303","0.125","1118.50","2286.50","3405.00",1
"88680","020300","0.250","2237.00","3728.75","5965.75",2
"88681","030913","0.500","4474.00","9146.00","13620.00",4
"88682","010909","1.250","11185.00","22865.00","34050.00",10
"88683","010103","0.125","555.63","1864.38","2420.00",1
"88684","010913","1.125","10066.50","20578.50","30645.00",9
"88685","010103","0.125","555.63","1864.38","2420.00",1
"88686","010909","1.250","11185.00","22865.00","34050.00",10
"88687","010909","1.875","16777.50","34297.50","51075.00",15
"88688","010909","1.250","11185.00","22865.00","34050.00",10
"88689","010909","1.875","16777.50","34297.50","51075.00",15
"88690","010905","0.250","2237.00","4573.00","6810.00",2
"88691","010909","0.500","4474.00","9146.00","13620.00",4
"88692","010909","1.375","12303.50","25151.50","37455.00",11
"88693","019901","0.500","4474.00","9146.00","13620.00",4
"88694","100700","0.750","12242.25","927.00","13169.25",6
"88695","019999","0.250","2237.00","4573.00","6810.00",2
"88696","019999","0.125","1118.50","2286.50","3405.00",1
"88697","050101","0.875","3889.38","26595.63","30485.00",7
"88698","050101","0.625","2778.13","18996.88","21775.00",5
"88699","050101","0.750","3333.75","22796.25","26130.00",6
"88700","090309","0.125","2040.38","154.50","2194.88",1
"88701","050101","0.500","2222.50","15197.50","17420.00",4
"88702","010103","1.125","5000.63","16779.38","21780.00",9
"88703","010103","1.625","7223.13","24236.88","31460.00",13
"88704","050101","0.375","1666.88","11398.13","13065.00",3
"88705","010500","0.125","1118.50","2286.50","3405.00",1
"88706","070113","1.250","5556.25","18643.75","24200.00",10
"88707","070100","1.375","6111.88","20508.13","26620.00",11
"88708","070303","1.375","6111.88","20508.13","26620.00",11
"88709","070100","1.375","6111.88","20508.13","26620.00",11
"88710","061799","1.500","13422.00","22372.50","35794.50",12
"88711","010900","0.875","7829.50","16005.50","23835.00",7
"88712","010900","0.625","5592.50","11432.50","17025.00",5
"88713","010913","2.250","20133.00","41157.00","61290.00",18
"88714","019999","0.250","2237.00","4573.00","6810.00",2
"88715","010901","0.500","4474.00","9146.00","13620.00",4
"88716","010901","0.250","2237.00","4573.00","6810.00",2
"88717","019909","0.500","4474.00","9146.00","13620.00",4
"88718","010999","2.125","19014.50","38870.50","57885.00",17
"88719","019999","0.625","5592.50","11432.50","17025.00",5
"88720","010999","1.875","16777.50","34297.50","51075.00",15
"88721","010999","0.125","1118.50","2286.50","3405.00",1
"88722","010901","0.375","3355.50","6859.50","10215.00",3
"88723","010900","0.625","5592.50","11432.50","17025.00",5
"88724","010900","0.625","5592.50","11432.50","17025.00",5
"88725","069901","0.125","1118.50","1864.38","2982.88",1
"88726","010901","0.500","4474.00","9146.00","13620.00",4
"88727","010909","0.375","3355.50","6859.50","10215.00",3
"88728","010909","2.125","19014.50","38870.50","57885.00",17
"88729","010913","1.500","13422.00","27438.00","40860.00",12
"88730","010999","2.125","19014.50","38870.50","57885.00",17
"88731","061799","0.125","1118.50","1864.38","2982.88",1
"88732","010901","1.000","8948.00","18292.00","27240.00",8
"88733","010103","1.875","8334.38","27965.63","36300.00",15
"88734","061311","0.125","1118.50","1864.38","2982.88",1
"88735","010913","0.875","7829.50","16005.50","23835.00",7
"88736","061311","2.375","21251.50","35423.13","56674.63",19
"88737","010905","0.250","2237.00","4573.00","6810.00",2
"88738","061300","0.125","1118.50","1864.38","2982.88",1
"88739","019901","2.375","21251.50","43443.50","64695.00",19
"88740","069900","0.125","1118.50","1864.38","2982.88",1
"88741","010915","0.500","4474.00","9146.00","13620.00",4
"88742","100700","1.375","22444.13","1699.50","24143.63",11
"88743","019999","1.250","11185.00","22865.00","34050.00",10
"88744","019999","1.250","11185.00","22865.00","34050.00",10
"88745","010103","0.750","3333.75","11186.25","14520.00",6
"88746","010901","0.125","1118.50","2286.50","3405.00",1
"88747","050101","0.125","555.63","3799.38","4355.00",1
"88748","010901","0.125","1118.50","2286.50","3405.00",1
"88749","010901","0.375","3355.50","6859.50","10215.00",3
"88750","090309","0.125","2040.38","154.50","2194.88",1
"88751","090309","0.125","2040.38","154.50","2194.88",1
"88752","090309","0.375","6121.13","463.50","6584.63",3
"88753","090309","0.125","2040.38","154.50","2194.88",1
"88754","090309","0.250","4080.75","309.00","4389.75",2
"88755","090399","0.250","4080.75","309.00","4389.75",2
"88756","090309","0.125","2040.38","154.50","2194.88",1
"88757","090300","0.250","4080.75","309.00","4389.75",2
"88758","090999","0.125","2040.38","154.50","2194.88",1
"88759","010905","0.125","1118.50","2286.50","3405.00",1
"88760","090103","0.125","2040.38","154.50","2194.88",1
"88761","050900","0.500","4474.00","9146.00","13620.00",4
"88762","031199","0.125","1118.50","2286.50","3405.00",1
"88763","091901","0.250","4080.75","309.00","4389.75",2
"88764","100700","0.125","2040.38","154.50","2194.88",1
"88765","040103","0.125","1118.50","1864.38","2982.88",1
"88766","090101","0.125","2040.38","154.50","2194.88",1
"88767","100700","0.125","2040.38","154.50","2194.88",1
"88768","019999","0.125","1118.50","2286.50","3405.00",1
"88769","050700","0.125","555.63","3799.38","4355.00",1
"88770","090399","0.125","2040.38","154.50","2194.88",1
"88771","010905","0.125","1118.50","2286.50","3405.00",1
"88772","010905","0.500","4474.00","9146.00","13620.00",4
"88773","010915","0.125","1118.50","2286.50","3405.00",1
"88774","050900","0.125","1118.50","2286.50","3405.00",1
"88775","010900","0.500","4474.00","9146.00","13620.00",4
"88776","010905","0.250","2237.00","4573.00","6810.00",2
"88777","010907","0.125","1118.50","2286.50","3405.00",1
"88778","050900","0.125","1118.50","2286.50","3405.00",1
"88779","031199","0.250","2237.00","4573.00","6810.00",2
"88780","019999","0.125","1118.50","2286.50","3405.00",1
"88781","019999","0.125","1118.50","2286.50","3405.00",1
"88782","100700","0.750","12242.25","927.00","13169.25",6
"88783","019999","0.250","2237.00","4573.00","6810.00",2
"88784","010905","0.750","6711.00","13719.00","20430.00",6
"88785","010915","0.875","7829.50","16005.50","23835.00",7
"88786","010905","1.000","8948.00","18292.00","27240.00",8
"88787","010905","0.500","4474.00","9146.00","13620.00",4
"88788","010915","0.750","6711.00","13719.00","20430.00",6
"88789","010905","1.000","8948.00","18292.00","27240.00",8
"88790","100700","0.125","2040.38","154.50","2194.88",1
"88791","010909","0.375","3355.50","6859.50","10215.00",3
"88792","010915","1.000","8948.00","18292.00","27240.00",8
"88793","010905","1.250","11185.00","22865.00","34050.00",10
"88794","050900","1.000","8948.00","18292.00","27240.00",8
"88795","010905","0.500","4474.00","9146.00","13620.00",4
"88796","010900","0.875","7829.50","16005.50","23835.00",7
"88797","010905","0.375","3355.50","6859.50","10215.00",3
"88798","010905","0.375","3355.50","6859.50","10215.00",3
"88799","050900","0.500","4474.00","9146.00","13620.00",4
"88800","050900","0.750","6711.00","13719.00","20430.00",6
"88801","050900","0.125","1118.50","2286.50","3405.00",1
"88802","050900","0.375","3355.50","6859.50","10215.00",3
"88803","031199","0.125","1118.50","2286.50","3405.00",1
"88804","031199","0.250","2237.00","4573.00","6810.00",2
"88805","050900","0.125","1118.50","2286.50","3405.00",1
"88806","100700","0.125","2040.38","154.50","2194.88",1
"88807","019999","0.250","2237.00","4573.00","6810.00",2
"88808","019999","0.250","2237.00","4573.00","6810.00",2
"88809","010103","0.250","1111.25","3728.75","4840.00",2
"88810","010103","1.375","6111.88","20508.13","26620.00",11
"88811","129999","0.250","4080.75","309.00","4389.75",2
"88812","091901","0.125","2040.38","154.50","2194.88",1
"88813","090309","0.125","2040.38","154.50","2194.88",1
"88814","090309","0.250","4080.75","309.00","4389.75",2
"88815","050900","0.250","2237.00","4573.00","6810.00",2
"88816","031199","0.125","1118.50","2286.50","3405.00",1
"88817","040101","0.125","1118.50","1864.38","2982.88",1
"88818","040105","0.125","1118.50","1864.38","2982.88",1
"88819","040103","0.250","2237.00","3728.75","5965.75",2
"88820","040103","0.125","1118.50","1864.38","2982.88",1
"88821","070199","0.125","555.63","1864.38","2420.00",1
"88822","070303","0.375","1666.88","5593.13","7260.00",3
"88823","070100","0.375","1666.88","5593.13","7260.00",3
"88824","070303","0.125","555.63","1864.38","2420.00",1
"88825","070303","0.500","2222.50","7457.50","9680.00",4
"88826","070303","0.250","1111.25","3728.75","4840.00",2
"88827","070105","0.250","1111.25","3728.75","4840.00",2
"88828","070105","0.500","2222.50","7457.50","9680.00",4
"88829","070300","0.125","555.63","1864.38","2420.00",1
"88830","070301","0.125","555.63","1864.38","2420.00",1
"88831","070105","0.125","555.63","1864.38","2420.00",1
"88832","070301","0.125","555.63","1864.38","2420.00",1
"88833","070199","0.375","1666.88","5593.13","7260.00",3
"88834","070199","0.875","3889.38","13050.63","16940.00",7
"88835","070100","1.250","5556.25","18643.75","24200.00",10
"88836","070303","7.125","31670.63","106269.38","137940.00",57
"88837","070199","0.375","1666.88","5593.13","7260.00",3
"88838","070199","0.125","555.63","1864.38","2420.00",1
"88839","070303","6.750","30003.75","100676.25","130680.00",54
"88840","070105","6.875","30559.38","102540.63","133100.00",55
"88841","070301","0.250","1111.25","3728.75","4840.00",2
"88842","070105","1.125","5000.63","16779.38","21780.00",9
"88843","070199","0.250","1111.25","3728.75","4840.00",2
"88844","070115","0.125","555.63","1864.38","2420.00",1
"88845","070301","0.250","1111.25","3728.75","4840.00",2
"88846","070301","0.250","1111.25","3728.75","4840.00",2
"88847","070301","0.625","2778.13","9321.88","12100.00",5
"88848","070301","0.125","555.63","1864.38","2420.00",1
"88849","070105","7.250","32226.25","108133.75","140360.00",58
"88850","070300","7.125","31670.63","106269.38","137940.00",57
"88851","070113","0.375","1666.88","5593.13","7260.00",3
"88852","070301","0.375","1666.88","5593.13","7260.00",3
"88853","070303","0.375","1666.88","5593.13","7260.00",3
"88854","070105","1.375","6111.88","20508.13","26620.00",11
"88855","070115","0.125","555.63","1864.38","2420.00",1
"88856","070301","0.125","555.63","1864.38","2420.00",1
"88857","070301","0.625","2778.13","9321.88","12100.00",5
"88858","070100","0.875","3889.38","13050.63","16940.00",7
"88859","070199","1.250","5556.25","18643.75","24200.00",10
"88860","070303","1.125","5000.63","16779.38","21780.00",9
"88861","070199","0.875","3889.38","13050.63","16940.00",7
"88862","070199","5.875","26114.38","87625.63","113740.00",47
"88863","070100","5.500","24447.50","82032.50","106480.00",44
"88864","070303","0.125","555.63","1864.38","2420.00",1
"88865","070199","0.875","3889.38","13050.63","16940.00",7
"88866","070199","0.750","3333.75","11186.25","14520.00",6
"88867","070199","0.875","3889.38","13050.63","16940.00",7
"88868","070199","0.875","3889.38","13050.63","16940.00",7
"88869","070301","1.500","6667.50","22372.50","29040.00",12
"88870","070105","4.375","19446.88","65253.13","84700.00",35
"88871","070199","1.125","5000.63","16779.38","21780.00",9
"88872","070115","0.375","1666.88","5593.13","7260.00",3
"88873","070301","1.625","7223.13","24236.88","31460.00",13
"88874","070301","0.750","3333.75","11186.25","14520.00",6
"88875","070301","2.375","10556.88","35423.13","45980.00",19
"88876","070301","0.625","2778.13","9321.88","12100.00",5
"88877","070113","3.375","15001.88","50338.13","65340.00",27
"88878","070301","1.125","5000.63","16779.38","21780.00",9
"88879","070303","2.125","9445.63","31694.38","41140.00",17
"88880","070105","5.250","23336.25","78303.75","101640.00",42
"88881","070115","0.375","1666.88","5593.13","7260.00",3
"88882","070301","1.375","6111.88","20508.13","26620.00",11
"88883","070301","2.375","10556.88","35423.13","45980.00",19
"88884","070100","6.125","27225.63","91354.38","118580.00",49
"88885","070199","5.375","23891.88","80168.13","104060.00",43
