"row_id","course_type_broad_name","funding_group_name","unit_level","unit_primary_foe_code","unit_primary_foe_detailed_name","unit_primary_foe_narrow_name","unit_primary_foe_broad_name","eftsl_2024"
"7983","Postgraduate Coursework","Domestic - C'wealth Supported","5","030303","Mining Engineering","Process And Resources Engineering","Engineering And Related Technologies","1.875"
"7984","Postgraduate Coursework","Domestic - C'wealth Supported","2","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
"7985","Postgraduate Coursework","Domestic - C'wealth Supported","5","020305","Systems Analysis And Design","Information Systems","Information Technology","1.750"
"7986","Postgraduate Coursework","Domestic - C'wealth Supported","0","039999","Engineering And Related Technologies Not Elsewhere Classifie","Other Engineering And Related Technologies","Engineering And Related Technologies","0.375"
"7987","Postgraduate Coursework","Domestic - C'wealth Supported","5","039999","Engineering And Related Technologies Not Elsewhere Classifie","Other Engineering And Related Technologies","Engineering And Related Technologies","23.375"
"7988","Postgraduate Coursework","Domestic - C'wealth Supported","3","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.375"
"7989","Postgraduate Coursework","Domestic - C'wealth Supported","4","030303","Mining Engineering","Process And Resources Engineering","Engineering And Related Technologies","2.125"
"7990","Postgraduate Coursework","Domestic - C'wealth Supported","5","030303","Mining Engineering","Process And Resources Engineering","Engineering And Related Technologies","2.250"
"7991","Postgraduate Coursework","Domestic - C'wealth Supported","5","030303","Mining Engineering","Process And Resources Engineering","Engineering And Related Technologies","2.250"
"7992","Postgraduate Coursework","Domestic - C'wealth Supported","5","080101","Accounting","Accounting","Management And Commerce","0.500"
"7993","Postgraduate Coursework","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"7994","Postgraduate Coursework","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"7995","Postgraduate Coursework","Domestic - C'wealth Supported","5","080300","Business And Management","Business And Management","Management And Commerce","0.375"
"7996","Postgraduate Coursework","Domestic - C'wealth Supported","5","030701","Mechanical Engineering","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","11.125"
"7997","Postgraduate Coursework","Domestic - C'wealth Supported","1","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.375"
"7998","Postgraduate Coursework","Domestic - C'wealth Supported","4","010909","Genetics","Biological Sciences","Natural And Physical Sciences","0.750"
"7999","Postgraduate Coursework","Domestic - C'wealth Supported","4","039900","Other Engineering And Related Technologies","Other Engineering And Related Technologies","Engineering And Related Technologies","2.250"
"8000","Postgraduate Coursework","Domestic - C'wealth Supported","4","010909","Genetics","Biological Sciences","Natural And Physical Sciences","0.625"
"8001","Postgraduate Coursework","Domestic - C'wealth Supported","5","031300","Electrical And Electronic Engineering And Technology","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","5.500"
"8002","Postgraduate Coursework","Domestic - C'wealth Supported","5","080300","Business And Management","Business And Management","Management And Commerce","0.625"
"8003","Postgraduate Coursework","Domestic - C'wealth Supported","5","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","3.375"
"8004","Postgraduate Coursework","Domestic - C'wealth Supported","5","091901","Economics","Economics And Econometrics","Society And Culture","1.375"
"8005","Postgraduate Coursework","Domestic - C'wealth Supported","4","020119","Artificial Intelligence","Computer Science","Information Technology","1.875"
"8006","Postgraduate Coursework","Domestic - C'wealth Supported","4","020100","Computer Science","Computer Science","Information Technology","0.750"
"8007","Postgraduate Coursework","Domestic - C'wealth Supported","5","020303","Database Management","Information Systems","Information Technology","0.125"
"8008","Postgraduate Coursework","Domestic - C'wealth Supported","5","020300","Information Systems","Information Systems","Information Technology","1.625"
"8009","Postgraduate Coursework","Domestic - C'wealth Supported","5","080309","Industrial Relations","Business And Management","Management And Commerce","0.125"
"8010","Postgraduate Coursework","Domestic - C'wealth Supported","5","030701","Mechanical Engineering","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","9.375"
"8011","Postgraduate Coursework","Domestic - C'wealth Supported","5","080303","Human Resource Management","Business And Management","Management And Commerce","1.000"
"8012","Postgraduate Coursework","Domestic - C'wealth Supported","5","080307","Organisation Management","Business And Management","Management And Commerce","1.125"
"8013","Postgraduate Coursework","Domestic - C'wealth Supported","4","030903","Structural Engineering","Civil Engineering","Engineering And Related Technologies","4.500"
"8014","Postgraduate Coursework","Domestic - C'wealth Supported","5","030903","Structural Engineering","Civil Engineering","Engineering And Related Technologies","1.875"
"8015","Postgraduate Coursework","Domestic - C'wealth Supported","4","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","22.375"
"8016","Postgraduate Coursework","Domestic - C'wealth Supported","5","030900","Civil Engineering","Civil Engineering","Engineering And Related Technologies","4.125"
"8017","Postgraduate Coursework","Domestic - C'wealth Supported","5","031300","Electrical And Electronic Engineering And Technology","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","2.750"
"8018","Postgraduate Coursework","Domestic - C'wealth Supported","5","020100","Computer Science","Computer Science","Information Technology","1.875"
"8019","Postgraduate Coursework","Domestic - C'wealth Supported","3","031303","Electronic Engineering","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","0.250"
"8020","Postgraduate Coursework","Domestic - C'wealth Supported","5","039903","Biomedical Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","1.625"
"8021","Postgraduate Coursework","Domestic - C'wealth Supported","5","039901","Environmental Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","1.625"
"8022","Postgraduate Coursework","Domestic - C'wealth Supported","5","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","2.750"
"8023","Postgraduate Coursework","Domestic - C'wealth Supported","4","039999","Engineering And Related Technologies Not Elsewhere Classifie","Other Engineering And Related Technologies","Engineering And Related Technologies","0.500"
"8024","Postgraduate Coursework","Domestic - C'wealth Supported","4","039903","Biomedical Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","1.375"
"8025","Postgraduate Coursework","Domestic - C'wealth Supported","4","039903","Biomedical Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","2.000"
"8026","Postgraduate Coursework","Domestic - C'wealth Supported","4","039903","Biomedical Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","1.875"
"8027","Postgraduate Coursework","Domestic - C'wealth Supported","3","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.250"
"8028","Postgraduate Coursework","Domestic - C'wealth Supported","3","030911","Geotechnical Engineering","Civil Engineering","Engineering And Related Technologies","0.375"
"8029","Postgraduate Coursework","Domestic - C'wealth Supported","4","039901","Environmental Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","2.125"
"8030","Postgraduate Coursework","Domestic - C'wealth Supported","4","010711","Hydrology","Earth Sciences","Natural And Physical Sciences","3.000"
"8031","Postgraduate Coursework","Domestic - C'wealth Supported","3","031301","Electrical Engineering","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","0.375"
"8032","Postgraduate Coursework","Domestic - C'wealth Supported","4","031303","Electronic Engineering","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","5.750"
"8033","Postgraduate Coursework","Domestic - C'wealth Supported","5","031303","Electronic Engineering","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","1.625"
"8034","Postgraduate Coursework","Domestic - C'wealth Supported","5","031300","Electrical And Electronic Engineering And Technology","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","5.500"
"8035","Postgraduate Coursework","Domestic - C'wealth Supported","4","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","3.250"
"8036","Postgraduate Coursework","Domestic - C'wealth Supported","4","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","1.375"
"8037","Postgraduate Coursework","Domestic - C'wealth Supported","3","030305","Materials Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.375"
"8038","Postgraduate Coursework","Domestic - C'wealth Supported","3","030911","Geotechnical Engineering","Civil Engineering","Engineering And Related Technologies","0.375"
"8039","Postgraduate Coursework","Domestic - C'wealth Supported","3","039901","Environmental Engineering","Other Engineering And Related Technologies","Engineering And Related Technologies","0.250"
